id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,customer_name,segment,country,city,state,postal_code,region,category,subcategory,product_name,order_id,status,return_date
US2014118087,2013-06-05,2013-06-07,First Class,KD-16270,OFF-PA-10000482,75.88,2,0,35.6636,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",US2014118087,Complete,2013-08-17
US2011140452,2013-06-07,2013-06-14,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,US2011140452,Complete,2013-07-22
US2011140452,2013-06-07,2013-06-14,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,US2011140452,Complete,2013-07-22
US2011140452,2013-06-07,2013-06-14,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,US2011140452,Complete,2013-07-22
CA2013127369,2013-06-07,2013-06-08,First Class,DB-13060,OFF-ST-10003306,714.3,5,0,207.147,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,Letter Size Cart,,,
CA2013127369,2013-06-07,2013-06-08,First Class,DB-13060,OFF-ST-10003306,714.3,5,0,207.147,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,Office Supplies,Storage,Letter Size Cart,,,
CA2013127369,2013-06-07,2013-06-08,First Class,DB-13060,OFF-ST-10003306,714.3,5,0,207.147,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,Letter Size Cart,,,
US2013139710,2013-06-10,2013-06-16,Standard Class,GM-14680,TEC-PH-10001198,177.48,3,0.2,19.9665,Greg Matthias,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,Avaya 4621SW VoIP phone,,,
CA2012156440,2013-06-13,2013-06-17,Second Class,DV-13045,OFF-LA-10000240,14.62,2,0,6.8714,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,CA2012156440,Complete,2013-06-22
CA2013159345,2013-06-18,2013-06-23,Standard Class,IG-15085,OFF-PA-10000806,111.96,2,0,54.8604,Ivan Gibson,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,Xerox 1934,,,
CA2013105760,2013-06-20,2013-06-21,First Class,KC-16255,OFF-PA-10000350,17.12,2,0,8.0464,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,"Message Book, Standard Line While You Were Out, 5 1/2 X 4, 200 Sets/Book",,,
CA2013119445,2013-06-27,2013-07-04,Standard Class,GM-14500,OFF-ST-10000617,14.9,5,0,1.043,Gene McClure,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,Woodgrain Magazine Files by Perma,,,
CA2013119445,2013-06-27,2013-07-04,Standard Class,GM-14500,OFF-ST-10000617,14.9,5,0,1.043,Gene McClure,Consumer,United States,Fresno,California,93727,West,Office Supplies,Storage,Woodgrain Magazine Files by Perma,,,
US2013158708,2013-06-27,2013-06-30,Second Class,AB-10255,TEC-AC-10003133,13.616,2,0.2,3.5742,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,,,
CA2013140543,2013-06-30,2013-07-04,Second Class,Co-12640,OFF-ST-10000563,191.88,6,0,19.188,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,,,
CA2013140543,2013-06-30,2013-07-04,Second Class,Co-12640,OFF-ST-10000563,191.88,6,0,19.188,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,,,
CA2013149314,2013-07-03,2013-07-08,Second Class,GB-14530,FUR-CH-10002126,195.184,1,0.2,19.5184,George Bell,Corporate,United States,Auburn,New York,13021,East,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,,,
CA2013149314,2013-07-03,2013-07-08,Second Class,GB-14530,FUR-CH-10002126,195.184,1,0.2,19.5184,George Bell,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,,,
CA2013149314,2013-07-03,2013-07-08,Second Class,GB-14530,FUR-CH-10002126,195.184,1,0.2,19.5184,George Bell,Corporate,United States,Dover,Delaware,19901,East,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,,,
CA2013149314,2013-07-03,2013-07-08,Second Class,GB-14530,FUR-CH-10002126,195.184,1,0.2,19.5184,George Bell,Corporate,United States,Monroe,North Carolina,28110,South,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,,,
CA2013114713,2013-07-08,2013-07-13,Standard Class,SC-20695,OFF-SU-10004664,45.584,7,0.2,5.1282,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,Office Supplies,Supplies,Acme Softgrip Scissors,,,
CA2013100965,2013-07-08,2013-07-12,Standard Class,RM-19375,FUR-FU-10003039,215.65,5,0,73.321,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,,,
CA2013100965,2013-07-08,2013-07-12,Standard Class,RM-19375,FUR-FU-10003039,215.65,5,0,73.321,Raymond Messe,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,,,
CA2013100965,2013-07-08,2013-07-12,Standard Class,RM-19375,FUR-FU-10003039,215.65,5,0,73.321,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450,East,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,,,
CA2013126613,2013-07-11,2013-07-17,Standard Class,AA-10375,OFF-ST-10001325,16.768,2,0.2,1.4672,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,,,
CA2013126613,2013-07-11,2013-07-17,Standard Class,AA-10375,OFF-ST-10001325,16.768,2,0.2,1.4672,Allen Armold,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,,,
CA2013126613,2013-07-11,2013-07-17,Standard Class,AA-10375,OFF-ST-10001325,16.768,2,0.2,1.4672,Allen Armold,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,,,
CA2013103891,2013-07-13,2013-07-20,Standard Class,KH-16690,TEC-PH-10000149,95.76,6,0.2,7.182,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,,,
CA2013103891,2013-07-13,2013-07-20,Standard Class,KH-16690,TEC-PH-10000149,95.76,6,0.2,7.182,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,,,
CA2013136924,2013-07-15,2013-07-18,First Class,ES-14080,TEC-PH-10002262,380.864,8,0.2,38.0864,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,Technology,Phones,LG Electronics Tone HBS-730 Bluetooth Headset,,,
CA2013136924,2013-07-15,2013-07-18,First Class,ES-14080,TEC-PH-10002262,380.864,8,0.2,38.0864,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,LG Electronics Tone HBS-730 Bluetooth Headset,,,
CA2013120180,2013-07-15,2013-07-17,First Class,TP-21130,OFF-SU-10004115,11.632,2,0.2,1.0178,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,Acme Stainless Steel Office Snips,,,
CA2013101966,2013-07-15,2013-07-17,Second Class,BM-11785,TEC-PH-10003437,419.944,7,0.2,52.493,Bryan Mills,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,,,
CA2013101966,2013-07-15,2013-07-17,Second Class,BM-11785,TEC-PH-10003437,419.944,7,0.2,52.493,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,,,
CA2014136539,2013-07-18,2013-07-23,Standard Class,RA-19885,OFF-ST-10003479,77.88,2,0,3.894,Ruben Ausman,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",CA2014136539,Complete,2013-07-31
CA2014136539,2013-07-18,2013-07-23,Standard Class,RA-19885,OFF-ST-10003479,77.88,2,0,3.894,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",CA2014136539,Complete,2013-07-31
CA2013157763,2013-07-19,2013-07-24,Standard Class,KH-16330,FUR-CH-10000988,140.81,1,0,39.4268,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,Furniture,Chairs,Hon Olson Stacker Stools,,,
CA2013146521,2013-07-22,2013-07-24,Second Class,CC-12610,OFF-BI-10000301,1.941,1,0.7,-1.294,Corey Catlett,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,GBC Instant Report Kit,,,
CA2013144855,2013-07-23,2013-07-25,Second Class,DL-13495,OFF-LA-10003766,6.3,2,0,3.024,Dionis Lloyd,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,Self-Adhesive Removable Labels,,,
CA2013144855,2013-07-23,2013-07-25,Second Class,DL-13495,OFF-LA-10003766,6.3,2,0,3.024,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,Self-Adhesive Removable Labels,,,
CA2013147417,2013-07-26,2013-07-28,First Class,CB-12415,TEC-CO-10001449,1439.976,4,0.4,191.9968,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,,,
CA2013147417,2013-07-26,2013-07-28,First Class,CB-12415,TEC-CO-10001449,1439.976,4,0.4,191.9968,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,,,
CA2013167584,2013-08-13,2013-08-13,Same Day,LC-16870,OFF-PA-10000029,6.48,1,0,3.1104,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Paper,Xerox 224,,,
CA2013136133,2013-08-19,2013-08-24,Second Class,HW-14935,OFF-AP-10000576,355.32,9,0,99.4896,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,,,
CA2013151141,2013-08-21,2013-08-24,First Class,DW-13480,TEC-PH-10004924,14.78,2,0,3.9906,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205,Central,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2 x 6.5 x 2.5, Black",,,
CA2013148201,2013-08-27,2013-08-30,Second Class,CC-12145,OFF-PA-10000019,6.48,1,0,3.1104,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,Xerox 1931,,,
CA2013148201,2013-08-27,2013-08-30,Second Class,CC-12145,OFF-PA-10000019,6.48,1,0,3.1104,Charles Crestani,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,Xerox 1931,,,
CA2013161207,2013-08-30,2013-09-04,Standard Class,AB-10060,OFF-SU-10000381,27.93,3,0,8.0997,Adam Bellavance,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,,,
CA2013128727,2013-08-30,2013-09-05,Standard Class,MO-17800,TEC-PH-10003442,22,4,0,5.5,Meg OConnel,Home Office,United States,New York City,New York,10009,East,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,,,
CA2013128727,2013-08-30,2013-09-05,Standard Class,MO-17800,TEC-PH-10003442,22,4,0,5.5,Meg OConnel,Home Office,United States,Los Angeles,California,90036,West,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,,,
CA2013128727,2013-08-30,2013-09-05,Standard Class,MO-17800,TEC-PH-10003442,22,4,0,5.5,Meg OConnel,Home Office,United States,New York City,New York,10024,East,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,,,
CA2013128727,2013-08-30,2013-09-05,Standard Class,MO-17800,TEC-PH-10003442,22,4,0,5.5,Meg OConnel,Home Office,United States,San Antonio,Texas,78207,Central,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,,,
CA2013120859,2013-09-02,2013-09-05,First Class,CV-12805,OFF-EN-10001335,21.88,2,0,10.94,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",,,
CA2013120859,2013-09-02,2013-09-05,First Class,CV-12805,OFF-EN-10001335,21.88,2,0,10.94,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",,,
CA2013120859,2013-09-02,2013-09-05,First Class,CV-12805,OFF-EN-10001335,21.88,2,0,10.94,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",,,
US2013100566,2013-09-04,2013-09-10,Standard Class,JK-16120,FUR-FU-10003394,83.952,3,0.6,-90.2484,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,Tenex The Solids Textured Chair Mats,,,
CA2014147452,2013-09-06,2013-09-08,Second Class,JD-15895,FUR-FU-10004848,82.8,2,0.2,10.35,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,CA2014147452,Pending,2013-09-19
CA2013160815,2013-09-06,2013-09-07,First Class,TR-21325,TEC-PH-10003505,278.4,3,0,80.736,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,Technology,Phones,Geemarc AmpliPOWER60,,,
CA2013160815,2013-09-06,2013-09-07,First Class,TR-21325,TEC-PH-10003505,278.4,3,0,80.736,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,Geemarc AmpliPOWER60,,,
CA2013140774,2013-09-06,2013-09-11,Standard Class,BE-11455,OFF-AR-10004022,107.94,3,0,26.985,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,,,
CA2012138674,2013-09-07,2013-09-12,Standard Class,ER-13855,OFF-AP-10000358,77.88,6,0,22.5852,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,CA2012138674,Complete,2013-10-21
CA2013110023,2013-09-10,2013-09-12,First Class,TS-21610,OFF-BI-10001036,14.624,2,0.2,5.484,Troy Staebel,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,,,
CA2013110023,2013-09-10,2013-09-12,First Class,TS-21610,OFF-BI-10001036,14.624,2,0.2,5.484,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,,,
CA2013149370,2013-09-16,2013-09-20,Standard Class,DB-13210,OFF-PA-10003651,5.344,1,0.2,1.8704,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,Xerox 1968,,,
CA2013149797,2013-09-16,2013-09-21,Standard Class,AH-10075,OFF-BI-10003650,841.568,2,0.2,294.5488,Adam Hart,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,,,
CA2013149797,2013-09-16,2013-09-21,Standard Class,AH-10075,OFF-BI-10003650,841.568,2,0.2,294.5488,Adam Hart,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,,,
CA2013149797,2013-09-16,2013-09-21,Standard Class,AH-10075,OFF-BI-10003650,841.568,2,0.2,294.5488,Adam Hart,Corporate,United States,Henderson,Nevada,89015,West,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,,,
CA2013134208,2013-09-18,2013-09-24,Standard Class,CS-12505,TEC-MA-10004458,396,4,0,190.08,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,,,
CA2013134208,2013-09-18,2013-09-24,Standard Class,CS-12505,TEC-MA-10004458,396,4,0,190.08,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,,,
CA2013126732,2013-09-19,2013-09-24,Standard Class,HM-14980,OFF-BI-10004654,4.616,1,0.2,1.731,Henry MacAllister,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,CA2013126732,Complete,2013-12-13
CA2013140928,2013-09-19,2013-09-23,Standard Class,NB-18655,FUR-TA-10001095,383.438,4,0.45,-167.3184,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,Chromcraft Round Conference Tables,,,
CA2013130267,2013-09-20,2013-09-24,Standard Class,SW-20245,OFF-PA-10002222,159.88,7,0,73.5448,Scot Wooten,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,"Xerox Color Copier Paper, 11 x 17, Ream",,,
US2013134488,2013-09-25,2013-10-02,Standard Class,PK-19075,FUR-CH-10003199,155.372,2,0.3,-13.3176,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,,,
US2013134488,2013-09-25,2013-10-02,Standard Class,PK-19075,FUR-CH-10003199,155.372,2,0.3,-13.3176,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,,,
US2013122245,2013-09-26,2013-10-01,Standard Class,AB-10105,FUR-TA-10002356,393.165,3,0.5,-204.4458,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Tables,Bevis Boat-Shaped Conference Table,,,
CA2013123722,2013-09-26,2013-10-02,Standard Class,NH-18610,OFF-LA-10001569,15.936,4,0.2,5.1792,Nicole Hansen,Corporate,United States,Irving,Texas,75061,Central,Office Supplies,Labels,Avery 499,,,
CA2013123722,2013-09-26,2013-10-02,Standard Class,NH-18610,OFF-LA-10001569,15.936,4,0.2,5.1792,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Labels,Avery 499,,,
US2013134656,2013-09-29,2013-10-02,First Class,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,Office Supplies,Paper,Xerox 1960,,,
US2013134656,2013-09-29,2013-10-02,First Class,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,Xerox 1960,,,
CA2013134362,2013-09-30,2013-10-03,First Class,LS-16945,OFF-LA-10004853,15.936,4,0.2,5.1792,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,Avery 483,,,
CA2013161781,2013-09-30,2013-10-01,First Class,CC-12100,OFF-AR-10000255,40.88,7,0,10.6288,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Art,Newell 328,,,
US2013101497,2013-09-30,2013-10-02,Second Class,PS-18760,OFF-PA-10000176,18.97,1,0,9.1056,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,Xerox 1887,,,
CA2013157686,2013-10-02,2013-10-03,First Class,BD-11620,FUR-CH-10001146,194.848,4,0.2,12.178,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,"Global Value Mid-Back Managers Chair, Gray",,,
CA2013140634,2013-10-04,2013-10-07,Second Class,HL-15040,OFF-EN-10001099,15.648,2,0.2,5.0856,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,Staples,,,
CA2013140634,2013-10-04,2013-10-07,Second Class,HL-15040,OFF-EN-10001099,15.648,2,0.2,5.0856,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Envelopes,Staples,,,
CA2013144939,2013-10-04,2013-10-09,Standard Class,EB-13870,FUR-CH-10003199,599.292,6,0.1,93.2232,Emily Burns,Consumer,United States,Orem,Utah,84057,West,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,,,
CA2013144939,2013-10-04,2013-10-09,Standard Class,EB-13870,FUR-CH-10003199,599.292,6,0.1,93.2232,Emily Burns,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,,,
US2013108098,2013-10-15,2013-10-19,Standard Class,CP-12340,TEC-AC-10000865,177,3,0,30.09,Christine Phan,Corporate,United States,New York City,New York,10009,East,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,,,
US2013108098,2013-10-15,2013-10-19,Standard Class,CP-12340,TEC-AC-10000865,177,3,0,30.09,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,,,
CA2013141586,2013-10-18,2013-10-21,First Class,NK-18490,OFF-BI-10003981,18.16,5,0.2,6.583,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,Avery Durable Plastic 1 Binders,,,
CA2013141586,2013-10-18,2013-10-21,First Class,NK-18490,OFF-BI-10003981,18.16,5,0.2,6.583,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,Avery Durable Plastic 1 Binders,,,
CA2013106341,2013-10-21,2013-10-24,First Class,LF-17185,OFF-AR-10002053,7.152,3,0.2,0.7152,Luke Foster,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Art,"Premium Writing Pencils, Soft, 2 by Central Association for the Blind",,,
CA2013106341,2013-10-21,2013-10-24,First Class,LF-17185,OFF-AR-10002053,7.152,3,0.2,0.7152,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Art,"Premium Writing Pencils, Soft, 2 by Central Association for the Blind",,,
CA2013112340,2013-10-22,2013-10-28,Standard Class,NM-18520,OFF-PA-10001892,22.92,3,0,11.2308,Neoma Murray,Consumer,United States,Riverside,California,92503,West,Office Supplies,Paper,"Rediform Wirebound Phone Memo Message Book, 11 x 5-3/4",,,
CA2013112340,2013-10-22,2013-10-28,Standard Class,NM-18520,OFF-PA-10001892,22.92,3,0,11.2308,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,"Rediform Wirebound Phone Memo Message Book, 11 x 5-3/4",,,
CA2013165148,2013-10-23,2013-10-25,First Class,PM-19135,FUR-FU-10000732,31.4,5,0,10.048,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,Furniture,Furnishings,Eldon 200 Class Desk Accessories,,,
CA2013132661,2013-10-24,2013-10-30,Standard Class,SR-20740,OFF-PA-10000482,379.4,10,0,178.318,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",,,
CA2013152632,2013-10-28,2013-11-03,Standard Class,JE-15475,FUR-FU-10002671,40.2,3,0,19.296,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,,,
CA2013152632,2013-10-28,2013-11-03,Standard Class,JE-15475,FUR-FU-10002671,40.2,3,0,19.296,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,,,
US2013144393,2013-10-29,2013-11-05,Standard Class,SM-20950,OFF-BI-10004236,17.616,4,0.7,-14.0928,Suzanne McNair,Corporate,United States,Greenville,North Carolina,27834,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3",,,
CA2013127250,2013-11-04,2013-11-08,Standard Class,SF-20200,OFF-AR-10003394,8.82,3,0,2.3814,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Art,Newell 332,,,
CA2013143308,2013-11-05,2013-11-05,Same Day,RC-19825,OFF-FA-10000621,10.74,3,0,5.2626,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",,,
CA2013143308,2013-11-05,2013-11-05,Same Day,RC-19825,OFF-FA-10000621,10.74,3,0,5.2626,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",,,
CA2013143308,2013-11-05,2013-11-05,Same Day,RC-19825,OFF-FA-10000621,10.74,3,0,5.2626,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",,,
CA2013163755,2013-11-05,2013-11-09,Second Class,AS-10285,FUR-FU-10003394,209.88,3,0,35.6796,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,Tenex The Solids Textured Chair Mats,,,
CA2014123085,2013-11-08,2013-11-12,Standard Class,MJ-17740,OFF-BI-10004002,27.68,2,0.2,9.688,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,CA2014123085,Complete,2013-12-17
CA2013147585,2013-11-08,2013-11-13,Standard Class,CB-12535,FUR-FU-10002597,14.82,3,0,6.2244,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",,,
CA2013147585,2013-11-08,2013-11-13,Standard Class,CB-12535,FUR-FU-10002597,14.82,3,0,6.2244,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",,,
CA2013147585,2013-11-08,2013-11-13,Standard Class,CB-12535,FUR-FU-10002597,14.82,3,0,6.2244,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",,,
CA2013155488,2013-11-14,2013-11-18,Standard Class,FM-14290,OFF-AR-10002956,44.02,2,0,11.4452,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,,,
CA2013155488,2013-11-14,2013-11-18,Standard Class,FM-14290,OFF-AR-10002956,44.02,2,0,11.4452,Frank Merwin,Home Office,United States,Vancouver,Washington,98661,West,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,,,
CA2013121958,2013-11-14,2013-11-18,Standard Class,CS-12505,OFF-SU-10000381,52.136,7,0.2,5.8653,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,,,
